100666_1_E2_001_8,background_ring strong_background
100666_1_E2_001_9,background_ring strong_background
100666_2_001_11,background_ring
100666_2_001_14,background_ring
100666_2_001_3,background_ring
100666_2_001_7,background_ring
100676_1_E1_001_1,
100676_1_E1_001_11,
100676_1_E1_001_18,
100676_1_E1_001_20,
100676_1_E1_001_9,
100744_1_001_1,loop_scattering background_ring strong_background
100744_1_001_11,loop_scattering background_ring strong_background
100744_1_001_13,loop_scattering background_ring strong_background
100744_1_001_19,loop_scattering background_ring strong_background
100744_1_001_2,loop_scattering background_ring strong_background
100967_2_001_0,loop_scattering background_ring
100967_2_001_11,loop_scattering background_ring
100967_2_001_22,loop_scattering background_ring
100967_2_001_5,loop_scattering background_ring
100967_2_001_7,loop_scattering background_ring
101320_1_E1_001_11,loop_scattering background_ring strong_background diffuse_scattering
101320_1_E1_001_14,loop_scattering background_ring strong_background diffuse_scattering
101320_1_E1_001_17,loop_scattering background_ring strong_background diffuse_scattering
101320_1_E1_001_18,loop_scattering background_ring strong_background diffuse_scattering
101320_1_E1_001_9,loop_scattering background_ring strong_background diffuse_scattering
101320_2_001_0,loop_scattering strong_background
101320_2_001_10,loop_scattering strong_background
101320_2_001_13,loop_scattering strong_background
101320_2_001_16,loop_scattering strong_background
101320_2_001_7,loop_scattering strong_background
101464_2_001_0,background_ring
101464_2_001_11,background_ring
101464_2_001_4,background_ring
101464_2_001_8,background_ring
10175_2_001_0,ice_ring
10175_2_001_12,ice_ring
10175_2_001_16,ice_ring
10175_2_001_23,ice_ring
10175_2_001_7,ice_ring
10175_2_001_8,ice_ring
10175_3_001_1,background_ring
10175_3_001_15,background_ring
10175_3_001_21,background_ring
10175_3_001_9,background_ring
10181_1_001_10,background_ring
10181_1_001_12,background_ring
10181_1_001_13,background_ring
10181_1_001_14,background_ring
10181_1_001_18,background_ring
10181_1_001_23,background_ring
10192_anneal_1_001_1,background_ring
10192_anneal_1_001_10,background_ring
10192_anneal_1_001_13,background_ring
10192_anneal_1_001_14,background_ring
10192_anneal_1_001_15,background_ring
10192_anneal_1_001_17,background_ring
10192_anneal_1_001_18,background_ring
10192_anneal_1_001_19,background_ring
10192_anneal_1_001_5,background_ring
10192_anneal_1_001_8,background_ring
101937_1_E1_001_0,loop_scattering background_ring
101937_1_E1_001_20,loop_scattering background_ring
101937_1_E1_001_21,loop_scattering background_ring
101937_2_001_10,loop_scattering background_ring
101937_2_001_13,loop_scattering background_ring
101937_2_001_14,loop_scattering background_ring
101937_2_001_16,loop_scattering background_ring
101937_2_001_18,loop_scattering background_ring
101937_2_001_19,loop_scattering background_ring
101937_2_001_21,loop_scattering background_ring
101975_1_E2_001_1,loop_scattering strong_background
101975_1_E2_001_10,loop_scattering strong_background
101975_1_E2_001_11,loop_scattering strong_background
101975_1_E2_001_16,loop_scattering strong_background
101975_1_E2_001_2,loop_scattering strong_background
10230_4_E1_001_12,loop_scattering background_ring
10230_4_E1_001_18,loop_scattering background_ring
10230_4_E1_001_3,loop_scattering background_ring
10230_5_E2_001_0,loop_scattering background_ring
10230_5_E2_001_16,loop_scattering background_ring
10230_5_E2_001_3,loop_scattering background_ring
10230_5_E2_001_5,loop_scattering background_ring
10230_5_E2_001_6,loop_scattering background_ring
10230_7_001_16,
10230_7_001_18,
10230_7_001_4,
10230_7_001_6,
10230_7_001_8,
102352_1_E1_001_0,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_1,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_10,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_15,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_16,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_17,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_19,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_21,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_23,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_5,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_7,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_8,loop_scattering background_ring non_uniform_detector
102352_1_E1_001_9,loop_scattering background_ring non_uniform_detector
102352_2_001_0,loop_scattering background_ring
102352_2_001_13,loop_scattering background_ring
102352_2_001_19,loop_scattering background_ring
102352_2_001_21,loop_scattering background_ring
102352_2_001_5,loop_scattering background_ring
102352_2_001_8,loop_scattering background_ring
102552_1_E2_001_19,loop_scattering background_ring
102552_1_E2_001_3,loop_scattering background_ring
102552_1_E2_001_9,loop_scattering background_ring
102552_2_001_2,background_ring
102552_2_001_4,background_ring
102552_2_001_5,background_ring
102581_1_E2_001_10,loop_scattering background_ring strong_background non_uniform_detector
102581_1_E2_001_12,loop_scattering background_ring strong_background non_uniform_detector
102581_1_E2_001_4,loop_scattering background_ring strong_background non_uniform_detector
102581_1_E2_001_5,loop_scattering background_ring strong_background non_uniform_detector
10270_1_E3_001_0,loop_scattering ice_ring
10270_1_E3_001_13,loop_scattering ice_ring
10270_1_E3_001_21,loop_scattering ice_ring
10270_1_E3_001_6,loop_scattering ice_ring
10270_1_E3_001_8,loop_scattering ice_ring
102992_1_001_12,background_ring strong_background
102992_1_001_13,background_ring strong_background
102992_1_001_16,background_ring strong_background
102992_1_001_2,background_ring strong_background
102992_1_001_3,background_ring strong_background
102992_1_001_7,background_ring strong_background
102992_1_001_9,background_ring strong_background
10301_2_001_0,
10301_2_001_13,
10301_2_001_14,
10301_2_001_6,
10301_2_001_7,
10301_2_001_9,
103051_1_E2_001_10,strong_background non_uniform_detector
103051_1_E2_001_12,strong_background non_uniform_detector
103051_1_E2_001_14,strong_background non_uniform_detector
103051_1_E2_001_20,strong_background non_uniform_detector
103051_1_E2_001_21,strong_background non_uniform_detector
103051_1_E2_001_5,strong_background non_uniform_detector
103051_1_E2_001_6,strong_background non_uniform_detector
103051_1_E2_001_8,strong_background non_uniform_detector
103409_1_E1_001_1,loop_scattering background_ring
103409_1_E1_001_12,loop_scattering background_ring
103409_1_E1_001_16,loop_scattering background_ring
103409_1_E1_001_18,loop_scattering background_ring
103409_1_E1_001_19,loop_scattering background_ring
103409_1_E1_001_20,loop_scattering background_ring
103409_1_E1_001_23,loop_scattering background_ring
103409_1_E1_001_5,loop_scattering background_ring
103409_1_E1_001_8,loop_scattering background_ring
103543_1_001_20,loop_scattering
103543_1_001_4,loop_scattering
103543_1_001_5,loop_scattering
103946_3_001_13,background_ring strong_background non_uniform_detector
103946_3_001_14,background_ring strong_background non_uniform_detector
103946_3_001_15,background_ring strong_background non_uniform_detector
103946_3_001_16,background_ring strong_background non_uniform_detector
103946_3_001_20,background_ring strong_background non_uniform_detector
103946_3_001_23,background_ring strong_background non_uniform_detector
103946_3_001_4,background_ring strong_background non_uniform_detector
103946_3_001_5,background_ring strong_background non_uniform_detector
103946_3_001_7,background_ring strong_background non_uniform_detector
103946_3_001_8,background_ring strong_background non_uniform_detector
10401_1_001_18,loop_scattering background_ring strong_background
10401_1_001_19,loop_scattering background_ring strong_background
10401_1_001_8,loop_scattering background_ring strong_background
104066_1_E2_001_2,loop_scattering background_ring strong_background non_uniform_detector
104066_1_E2_001_20,loop_scattering background_ring strong_background non_uniform_detector
104066_1_E2_001_23,loop_scattering background_ring strong_background non_uniform_detector
104066_1_E2_001_7,loop_scattering background_ring strong_background non_uniform_detector
104066_1_E2_001_8,loop_scattering background_ring strong_background non_uniform_detector
104207_1_001_16,loop_scattering strong_background non_uniform_detector
104207_1_001_19,loop_scattering strong_background non_uniform_detector
104207_1_001_20,loop_scattering strong_background non_uniform_detector
104207_1_001_22,loop_scattering strong_background non_uniform_detector
104207_1_001_7,loop_scattering strong_background non_uniform_detector
104207_1_001_8,loop_scattering strong_background non_uniform_detector
104207_1_001_9,loop_scattering strong_background non_uniform_detector
104883_1_001_0,loop_scattering strong_background non_uniform_detector
104883_1_001_13,loop_scattering strong_background non_uniform_detector
104883_1_001_15,loop_scattering strong_background non_uniform_detector
104883_1_001_2,loop_scattering strong_background non_uniform_detector
104883_1_001_22,loop_scattering strong_background non_uniform_detector
104883_1_001_7,loop_scattering strong_background non_uniform_detector
104883_1_001_9,loop_scattering strong_background non_uniform_detector
104955_1_E1_001_0,loop_scattering strong_background non_uniform_detector
104955_1_E1_001_12,loop_scattering strong_background non_uniform_detector
104955_1_E1_001_16,loop_scattering strong_background non_uniform_detector
104955_1_E1_001_21,loop_scattering strong_background non_uniform_detector
104955_1_E1_001_5,loop_scattering strong_background non_uniform_detector
105426_1_001_0,background_ring
105426_1_001_10,background_ring
105426_1_001_11,background_ring
105426_1_001_13,background_ring
105426_1_001_20,background_ring
105426_1_001_4,background_ring
105471_4_001_11,background_ring strong_background non_uniform_detector
105471_4_001_13,background_ring strong_background non_uniform_detector
105616_1_E1_001_15,loop_scattering
105616_1_E1_001_22,loop_scattering
105616_1_E1_001_4,loop_scattering
105616_2_001_1,strong_background
105616_2_001_10,strong_background
105616_2_001_20,strong_background
105616_2_001_8,strong_background
10562_M4_g1_3_data.0001_12,loop_scattering background_ring strong_background
10562_M4_g1_3_data.0001_13,loop_scattering background_ring strong_background
10562_M4_g1_3_data.0001_15,loop_scattering background_ring strong_background
10562_M4_g1_3_data.0001_20,loop_scattering background_ring strong_background
10562_M4_g1_3_data.0001_4,loop_scattering background_ring strong_background
10562_M4_g1_3_data.0001_6,loop_scattering background_ring strong_background
105648_1_E1_001_1,loop_scattering strong_background non_uniform_detector
105648_1_E1_001_19,loop_scattering strong_background non_uniform_detector
105648_1_E1_001_5,loop_scattering strong_background non_uniform_detector
105648_1_E1_001_7,loop_scattering strong_background non_uniform_detector
105648_1_E1_001_9,loop_scattering strong_background non_uniform_detector
105648_2_001_1,loop_scattering strong_background non_uniform_detector
105648_2_001_16,loop_scattering strong_background non_uniform_detector
105648_2_001_17,loop_scattering strong_background non_uniform_detector
105648_2_001_23,loop_scattering strong_background non_uniform_detector
105648_2_001_3,loop_scattering strong_background non_uniform_detector
105648_2_001_6,loop_scattering strong_background non_uniform_detector
105648_2_001_7,loop_scattering strong_background non_uniform_detector
105718_2_E1_001_1,loop_scattering strong_background
105718_2_E1_001_21,loop_scattering strong_background
105718_2_E1_001_23,loop_scattering strong_background
105718_2_E1_001_4,loop_scattering strong_background
105718_2_E1_001_9,loop_scattering strong_background
105762_1_E2_001_0,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_10,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_11,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_14,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_17,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_18,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_20,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_21,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_3,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_4,loop_scattering strong_background non_uniform_detector
105762_1_E2_001_7,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_14,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_15,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_20,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_23,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_3,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_4,loop_scattering strong_background non_uniform_detector
105824_1_E2_001_5,loop_scattering strong_background non_uniform_detector
105824_2_001_15,loop_scattering strong_background non_uniform_detector
105824_2_001_18,loop_scattering strong_background non_uniform_detector
105824_2_001_20,loop_scattering strong_background non_uniform_detector
105824_2_001_21,loop_scattering strong_background non_uniform_detector
105824_2_001_4,loop_scattering strong_background non_uniform_detector
105824_2_001_7,loop_scattering strong_background non_uniform_detector
105824_2_001_9,loop_scattering strong_background non_uniform_detector
10584_4_001_1,background_ring
10584_4_001_11,background_ring
10584_4_001_16,background_ring
10584_4_001_22,background_ring
10584_4_001_23,background_ring
10584_4_001_3,background_ring
10584_4_001_8,background_ring
106264_1_E2_001_1,loop_scattering strong_background
106264_1_E2_001_13,loop_scattering strong_background
106264_1_E2_001_15,loop_scattering strong_background
106264_1_E2_001_5,loop_scattering strong_background
106264_2_001_15,loop_scattering strong_background
106264_2_001_20,loop_scattering strong_background
106264_2_001_7,loop_scattering strong_background
10641_3_E2_001_16,loop_scattering
10641_3_E2_001_18,loop_scattering
10641_3_E2_001_2,loop_scattering
10641_3_E2_001_20,loop_scattering
10641_3_E2_001_22,loop_scattering
106568_1_E2_001_11,loop_scattering strong_background
106568_1_E2_001_19,loop_scattering strong_background
106568_1_E2_001_20,loop_scattering strong_background
106568_1_E2_001_4,loop_scattering strong_background
106568_1_E2_001_9,loop_scattering strong_background
106730_1_E2_001_11,loop_scattering background_ring non_uniform_detector
106730_1_E2_001_15,loop_scattering background_ring non_uniform_detector
106730_1_E2_001_18,loop_scattering background_ring non_uniform_detector
106730_1_E2_001_2,loop_scattering background_ring non_uniform_detector
106730_1_E2_001_22,loop_scattering background_ring non_uniform_detector
106817_1_E1_001_1,loop_scattering strong_background ice_ring non_uniform_detector
106817_1_E1_001_12,loop_scattering strong_background ice_ring non_uniform_detector
106817_1_E1_001_20,loop_scattering strong_background ice_ring non_uniform_detector
106817_1_E1_001_7,loop_scattering strong_background ice_ring non_uniform_detector
106817_1_E1_001_8,loop_scattering strong_background ice_ring non_uniform_detector
10690_1_E2_001_1,loop_scattering strong_background
10690_1_E2_001_12,loop_scattering strong_background
10690_1_E2_001_17,loop_scattering strong_background
10690_1_E2_001_19,loop_scattering strong_background
10690_1_E2_001_21,loop_scattering strong_background
10690_1_E2_001_22,loop_scattering strong_background
10690_1_E2_001_3,loop_scattering strong_background
106933_1_E2_001_19,background_ring diffuse_scattering
106933_1_E2_001_2,background_ring diffuse_scattering
106933_1_E2_001_20,background_ring diffuse_scattering
106933_1_E2_001_21,background_ring diffuse_scattering
106933_1_E2_001_6,background_ring diffuse_scattering
106933_2_001_0,background_ring strong_background
106933_2_001_1,background_ring strong_background
106933_2_001_12,background_ring strong_background
106933_2_001_17,background_ring strong_background
106933_2_001_19,background_ring strong_background
106933_2_001_22,background_ring strong_background
106933_2_001_23,background_ring strong_background
106933_2_001_6,background_ring strong_background
106933_2_001_9,background_ring strong_background
106933_3_001_11,background_ring
106933_3_001_13,background_ring
106933_3_001_15,background_ring
106933_3_001_17,background_ring
107059_1_E1_001_0,strong_background
107059_1_E1_001_15,strong_background
107059_1_E1_001_16,strong_background
107059_1_E1_001_2,strong_background
107066_1_E2_001_14,background_ring strong_background non_uniform_detector
107066_1_E2_001_18,background_ring strong_background non_uniform_detector
107066_1_E2_001_19,background_ring strong_background non_uniform_detector
107066_1_E2_001_4,background_ring strong_background non_uniform_detector
107066_1_E2_001_9,background_ring strong_background non_uniform_detector
107112_1_001_0,loop_scattering strong_background
107112_1_001_11,loop_scattering strong_background
107112_1_001_12,loop_scattering strong_background
107112_1_001_17,loop_scattering strong_background
107112_1_001_21,loop_scattering strong_background
107112_1_001_22,loop_scattering strong_background
107112_1_001_3,loop_scattering strong_background
107112_1_001_5,loop_scattering strong_background
107112_1_001_9,loop_scattering strong_background
107112_2_E2_001_0,loop_scattering strong_background
107112_2_E2_001_1,loop_scattering strong_background
107112_2_E2_001_10,loop_scattering strong_background
107112_2_E2_001_18,loop_scattering strong_background
107112_2_E2_001_6,loop_scattering strong_background
107325_2_001_13,loop_scattering background_ring strong_background non_uniform_detector
107325_2_001_15,loop_scattering background_ring strong_background non_uniform_detector
107325_2_001_20,loop_scattering background_ring strong_background non_uniform_detector
107325_2_001_8,loop_scattering background_ring strong_background non_uniform_detector
107366_1_E1_001_15,loop_scattering background_ring strong_background
107366_1_E1_001_17,loop_scattering background_ring strong_background
107366_1_E1_001_21,loop_scattering background_ring strong_background
107366_1_E1_001_3,loop_scattering background_ring strong_background
107516_1_E2_001_13,loop_scattering background_ring strong_background non_uniform_detector
107516_1_E2_001_16,loop_scattering background_ring strong_background non_uniform_detector
107516_1_E2_001_17,loop_scattering background_ring strong_background non_uniform_detector
107516_1_E2_001_18,loop_scattering background_ring strong_background non_uniform_detector
107586_1_001_11,background_ring non_uniform_detector
107586_1_001_12,background_ring non_uniform_detector
107586_1_001_14,background_ring non_uniform_detector
107586_1_001_18,background_ring non_uniform_detector
107586_1_001_19,background_ring non_uniform_detector
107586_1_001_20,background_ring non_uniform_detector
107586_1_001_22,background_ring non_uniform_detector
107586_Zn_1_001_10,loop_scattering background_ring strong_background
107586_Zn_1_001_11,loop_scattering background_ring strong_background
107586_Zn_1_001_20,loop_scattering background_ring strong_background
107586_Zn_1_001_8,loop_scattering background_ring strong_background
107623_1_E2_001_11,background_ring strong_background
107623_1_E2_001_12,background_ring strong_background
107623_1_E2_001_13,background_ring strong_background
107623_1_E2_001_18,background_ring strong_background
107623_1_E2_001_4,background_ring strong_background
107623_1_E2_001_6,background_ring strong_background
107632_2_001_14,loop_scattering background_ring
107632_2_001_17,loop_scattering background_ring
107632_2_001_23,loop_scattering background_ring
107632_2_001_8,loop_scattering background_ring
107632_2_001_9,loop_scattering background_ring
107767_1_E2_001_12,loop_scattering strong_background non_uniform_detector
107767_1_E2_001_14,loop_scattering strong_background non_uniform_detector
107767_1_E2_001_22,loop_scattering strong_background non_uniform_detector
107767_1_E2_001_9,loop_scattering strong_background non_uniform_detector
107810_1_E1_001_12,loop_scattering strong_background non_uniform_detector
107810_1_E1_001_14,loop_scattering strong_background non_uniform_detector
107810_1_E1_001_18,loop_scattering strong_background non_uniform_detector
107810_1_E1_001_22,loop_scattering strong_background non_uniform_detector
107810_1_E1_001_3,loop_scattering strong_background non_uniform_detector
108263_2_001_12,loop_scattering background_ring
108263_2_001_16,loop_scattering background_ring
108263_2_001_20,loop_scattering background_ring
108263_2_001_4,loop_scattering background_ring
108263_2_001_7,loop_scattering background_ring
108263_2_001_9,loop_scattering background_ring
108276_1_001_12,background_ring
108276_1_001_23,background_ring
108484_2_001_11,loop_scattering background_ring strong_background non_uniform_detector
108484_2_001_4,loop_scattering background_ring strong_background non_uniform_detector
10849_1_E2_001_1,
10849_1_E2_001_15,
10849_1_E2_001_18,
10849_1_E2_001_22,
10849_1_E2_001_5,
10849_1_E2_001_9,
10863_2_E1_001_0,loop_scattering ice_ring
10863_2_E1_001_1,loop_scattering ice_ring
10863_2_E1_001_11,loop_scattering ice_ring
10863_2_E1_001_14,loop_scattering ice_ring
10863_2_E1_001_15,loop_scattering ice_ring
10863_2_E1_001_18,loop_scattering ice_ring
10863_2_E1_001_22,loop_scattering ice_ring
10863_2_E1_001_8,loop_scattering ice_ring
10863_2_E1_001_9,loop_scattering ice_ring
108765_1_001_0,loop_scattering background_ring strong_background
108765_1_001_1,loop_scattering background_ring strong_background
108765_1_001_13,loop_scattering background_ring strong_background
108765_1_001_17,loop_scattering background_ring strong_background
108765_1_001_21,loop_scattering background_ring strong_background
108765_1_001_3,loop_scattering background_ring strong_background
108765_1_001_7,loop_scattering background_ring strong_background
108765_1_001_8,loop_scattering background_ring strong_background
108894_2_001_23,
108894_2_001_3,
108894_2_001_8,
10911_3_001_10,loop_scattering strong_background
10911_3_001_11,loop_scattering strong_background
10911_3_001_13,loop_scattering strong_background
10911_3_001_18,loop_scattering strong_background
10911_3_001_5,loop_scattering strong_background
10911_3_001_6,loop_scattering strong_background
10911_3_001_8,loop_scattering strong_background
109125_1_E2_001_1,loop_scattering strong_background
109125_1_E2_001_13,loop_scattering strong_background
109125_1_E2_001_19,loop_scattering strong_background
109125_1_E2_001_22,loop_scattering strong_background
109125_1_E2_001_23,loop_scattering strong_background
109125_1_E2_001_7,loop_scattering strong_background
109429_M2_G5_data.0001_18,ice_ring
109429_M2_G5_data.0001_2,ice_ring
109429_M2_G5_data.0001_6,ice_ring
109533_1_E2_001_21,loop_scattering background_ring
109533_1_E2_001_6,loop_scattering background_ring
109533_1_E2_001_7,loop_scattering background_ring
109533_1_E2_001_8,loop_scattering background_ring
109942_2_001_12,background_ring
109942_2_001_13,background_ring
109942_2_001_18,background_ring
109942_2_001_4,background_ring
1100-6_B_1,background_ring
1100-6_B_18,background_ring
1100-6_B_4,background_ring
1100-6_B_9,background_ring
11014_2_001_1,loop_scattering strong_background
11014_2_001_11,loop_scattering strong_background
11014_2_001_12,loop_scattering strong_background
11014_2_001_13,loop_scattering strong_background
11014_2_001_21,loop_scattering strong_background
11014_2_001_6,loop_scattering strong_background
11014_2_001_9,loop_scattering strong_background
11014_3_001_1,
11014_3_001_19,
11014_3_001_21,
11014_3_001_23,
11014_3_001_3,
11014_3_001_5,
11014_3_001_6,
11014_3_001_7,
11014_3_001_8,
11014_3_001_9,
11039_2_001_14,
11039_2_001_16,
11039_2_001_17,
11039_2_001_19,
11039_2_001_21,
11039_2_001_3,
11039_2_001_5,
11039_2_001_7,
110519_1_E1_001_11,loop_scattering background_ring
110519_1_E1_001_14,loop_scattering background_ring
110519_1_E1_001_18,loop_scattering background_ring
110519_1_E1_001_22,loop_scattering background_ring
110519_1_E1_001_3,loop_scattering background_ring
110519_1_E1_001_5,loop_scattering background_ring
111270_M4_G11_data.0001_18,background_ring diffuse_scattering
111270_M4_G11_data.0001_21,background_ring diffuse_scattering
111270_M4_G11_data.0001_9,background_ring diffuse_scattering
111501_1_E2_001_0,loop_scattering background_ring strong_background
111501_1_E2_001_1,loop_scattering background_ring strong_background
111501_1_E2_001_11,loop_scattering background_ring strong_background
111501_1_E2_001_13,loop_scattering background_ring strong_background
111501_1_E2_001_15,loop_scattering background_ring strong_background
111501_1_E2_001_16,loop_scattering background_ring strong_background
111501_1_E2_001_19,loop_scattering background_ring strong_background
111501_1_E2_001_2,loop_scattering background_ring strong_background
111501_1_E2_001_20,loop_scattering background_ring strong_background
111501_1_E2_001_21,loop_scattering background_ring strong_background
111501_1_E2_001_22,loop_scattering background_ring strong_background
111501_1_E2_001_5,loop_scattering background_ring strong_background
111705_M2_D4_data.0001_11,strong_background
111705_M2_D4_data.0001_18,strong_background
111733_M1_f6_data.0001_2,background_ring
111733_M1_f6_data.0001_21,background_ring
111733_M1_f6_data.0001_23,background_ring
111733_M1_f6_data.0001_3,background_ring
111735_IND_H8_data.0001_0,ice_ring
111735_IND_H8_data.0001_14,ice_ring
111735_IND_H8_data.0001_16,ice_ring
111735_IND_H8_data.0001_18,ice_ring
111735_IND_H8_data.0001_19,ice_ring
111735_IND_H8_data.0001_21,ice_ring
111735_IND_H8_data.0001_9,ice_ring
11188_4_001_23,loop_scattering strong_background ice_ring
11188_4_001_4,loop_scattering strong_background ice_ring
11188_4_001_9,loop_scattering strong_background ice_ring
111979_1_E2_001_10,background_ring
111979_1_E2_001_21,background_ring
111979_1_E2_001_3,background_ring
111979_2_001_1,background_ring strong_background
111979_2_001_10,background_ring strong_background
111979_2_001_12,background_ring strong_background
111979_2_001_15,background_ring strong_background
111979_2_001_4,background_ring strong_background
111979_2_001_5,background_ring strong_background
112290_1_E1_001_10,loop_scattering strong_background
112290_1_E1_001_12,loop_scattering strong_background
112290_1_E1_001_14,loop_scattering strong_background
112290_1_E1_001_16,loop_scattering strong_background
112290_2_001_22,loop_scattering strong_background
112290_2_001_3,loop_scattering strong_background
112290_3_001_1,loop_scattering strong_background
112290_3_001_23,loop_scattering strong_background
112290_3_001_4,loop_scattering strong_background
112290_3_001_9,loop_scattering strong_background
112306_1_E1_001_0,strong_background diffuse_scattering
112306_1_E1_001_10,strong_background diffuse_scattering
112306_1_E1_001_11,strong_background diffuse_scattering
112306_1_E1_001_12,strong_background diffuse_scattering
112306_1_E1_001_16,strong_background diffuse_scattering
