10192_anneal_1_001_13,0,1,0,0,0,0,0
10192_anneal_1_001_14,0,1,0,0,0,0,0
10192_anneal_1_001_15,0,1,0,0,0,0,0
10192_anneal_1_001_17,0,1,0,0,0,0,0
10192_anneal_1_001_18,0,1,0,0,0,0,0
10192_anneal_1_001_19,0,1,0,0,0,0,0
10192_anneal_1_001_5,0,1,0,0,0,0,0
10192_anneal_1_001_8,0,1,0,0,0,0,0
101937_1_E1_001_0,1,1,0,0,0,0,0
101937_1_E1_001_20,1,1,0,0,0,0,0
101937_1_E1_001_21,1,1,0,0,0,0,0
101937_2_001_10,1,1,0,0,0,0,0
101937_2_001_13,1,1,0,0,0,0,0
101937_2_001_14,1,1,0,0,0,0,0
101937_2_001_16,1,1,0,0,0,0,0
101937_2_001_18,1,1,0,0,0,0,0
101937_2_001_19,1,1,0,0,0,0,0
101937_2_001_21,1,1,0,0,0,0,0
101975_1_E2_001_1,1,0,1,0,0,0,0
101975_1_E2_001_10,1,0,1,0,0,0,0
101975_1_E2_001_11,1,0,1,0,0,0,0
101975_1_E2_001_16,1,0,1,0,0,0,0
101975_1_E2_001_2,1,0,1,0,0,0,0
10230_4_E1_001_12,1,1,0,0,0,0,0
10230_4_E1_001_18,1,1,0,0,0,0,0
10230_4_E1_001_3,1,1,0,0,0,0,0
10230_5_E2_001_0,1,1,0,0,0,0,0
10230_5_E2_001_16,1,1,0,0,0,0,0
10230_5_E2_001_3,1,1,0,0,0,0,0
10230_5_E2_001_5,1,1,0,0,0,0,0
10230_5_E2_001_6,1,1,0,0,0,0,0
10230_7_001_16,0,0,0,0,0,0,0
10230_7_001_18,0,0,0,0,0,0,0
10230_7_001_4,0,0,0,0,0,0,0
10230_7_001_6,0,0,0,0,0,0,0
10230_7_001_8,0,0,0,0,0,0,0
102352_1_E1_001_0,1,1,0,0,0,0,1
102352_1_E1_001_1,1,1,0,0,0,0,1
102352_1_E1_001_10,1,1,0,0,0,0,1
102352_1_E1_001_15,1,1,0,0,0,0,1
102352_1_E1_001_16,1,1,0,0,0,0,1
102352_1_E1_001_17,1,1,0,0,0,0,1
102352_1_E1_001_19,1,1,0,0,0,0,1
102352_1_E1_001_21,1,1,0,0,0,0,1
102352_1_E1_001_23,1,1,0,0,0,0,1
102352_1_E1_001_5,1,1,0,0,0,0,1
102352_1_E1_001_7,1,1,0,0,0,0,1
102352_1_E1_001_8,1,1,0,0,0,0,1
102352_1_E1_001_9,1,1,0,0,0,0,1
102352_2_001_0,1,1,0,0,0,0,0
102352_2_001_13,1,1,0,0,0,0,0
102352_2_001_19,1,1,0,0,0,0,0
102352_2_001_21,1,1,0,0,0,0,0
102352_2_001_5,1,1,0,0,0,0,0
102352_2_001_8,1,1,0,0,0,0,0
102552_1_E2_001_19,1,1,0,0,0,0,0
102552_1_E2_001_3,1,1,0,0,0,0,0
102552_1_E2_001_9,1,1,0,0,0,0,0
102552_2_001_2,0,1,0,0,0,0,0
102552_2_001_4,0,1,0,0,0,0,0
102552_2_001_5,0,1,0,0,0,0,0
102581_1_E2_001_10,1,1,1,0,0,0,1
102581_1_E2_001_12,1,1,1,0,0,0,1
102581_1_E2_001_4,1,1,1,0,0,0,1
102581_1_E2_001_5,1,1,1,0,0,0,1
10270_1_E3_001_0,1,0,0,0,0,1,0
10270_1_E3_001_13,1,0,0,0,0,1,0
10270_1_E3_001_21,1,0,0,0,0,1,0
10270_1_E3_001_6,1,0,0,0,0,1,0
10270_1_E3_001_8,1,0,0,0,0,1,0
102992_1_001_12,0,1,1,0,0,0,0
102992_1_001_13,0,1,1,0,0,0,0
102992_1_001_16,0,1,1,0,0,0,0
102992_1_001_2,0,1,1,0,0,0,0
102992_1_001_3,0,1,1,0,0,0,0
102992_1_001_7,0,1,1,0,0,0,0
102992_1_001_9,0,1,1,0,0,0,0
10301_2_001_0,0,0,0,0,0,0,0
10301_2_001_13,0,0,0,0,0,0,0
10301_2_001_14,0,0,0,0,0,0,0
10301_2_001_6,0,0,0,0,0,0,0
10301_2_001_7,0,0,0,0,0,0,0
10301_2_001_9,0,0,0,0,0,0,0
103051_1_E2_001_10,0,0,1,0,0,0,1
103051_1_E2_001_12,0,0,1,0,0,0,1
103051_1_E2_001_14,0,0,1,0,0,0,1
103051_1_E2_001_20,0,0,1,0,0,0,1
103051_1_E2_001_21,0,0,1,0,0,0,1
103051_1_E2_001_5,0,0,1,0,0,0,1
103051_1_E2_001_6,0,0,1,0,0,0,1
103051_1_E2_001_8,0,0,1,0,0,0,1
103409_1_E1_001_1,1,1,0,0,0,0,0
103409_1_E1_001_12,1,1,0,0,0,0,0
103409_1_E1_001_16,1,1,0,0,0,0,0
103409_1_E1_001_18,1,1,0,0,0,0,0
103409_1_E1_001_19,1,1,0,0,0,0,0
103409_1_E1_001_20,1,1,0,0,0,0,0
103409_1_E1_001_23,1,1,0,0,0,0,0
103409_1_E1_001_5,1,1,0,0,0,0,0
103409_1_E1_001_8,1,1,0,0,0,0,0
103543_1_001_20,1,0,0,0,0,0,0
103543_1_001_4,1,0,0,0,0,0,0
103543_1_001_5,1,0,0,0,0,0,0
103946_3_001_13,0,1,1,0,0,0,1
103946_3_001_14,0,1,1,0,0,0,1
103946_3_001_15,0,1,1,0,0,0,1
103946_3_001_16,0,1,1,0,0,0,1
103946_3_001_20,0,1,1,0,0,0,1
103946_3_001_23,0,1,1,0,0,0,1
103946_3_001_4,0,1,1,0,0,0,1
103946_3_001_5,0,1,1,0,0,0,1
103946_3_001_7,0,1,1,0,0,0,1
103946_3_001_8,0,1,1,0,0,0,1
10401_1_001_18,1,1,1,0,0,0,0
10401_1_001_19,1,1,1,0,0,0,0
10401_1_001_8,1,1,1,0,0,0,0
104066_1_E2_001_2,1,1,1,0,0,0,1
104066_1_E2_001_20,1,1,1,0,0,0,1
104066_1_E2_001_23,1,1,1,0,0,0,1
104066_1_E2_001_7,1,1,1,0,0,0,1
104066_1_E2_001_8,1,1,1,0,0,0,1
104207_1_001_16,1,0,1,0,0,0,1
104207_1_001_19,1,0,1,0,0,0,1
104207_1_001_20,1,0,1,0,0,0,1
104207_1_001_22,1,0,1,0,0,0,1
104207_1_001_7,1,0,1,0,0,0,1
104207_1_001_8,1,0,1,0,0,0,1
104207_1_001_9,1,0,1,0,0,0,1
104883_1_001_0,1,0,1,0,0,0,1
104883_1_001_13,1,0,1,0,0,0,1
104883_1_001_15,1,0,1,0,0,0,1
104883_1_001_2,1,0,1,0,0,0,1
104883_1_001_22,1,0,1,0,0,0,1
104883_1_001_7,1,0,1,0,0,0,1
104883_1_001_9,1,0,1,0,0,0,1
104955_1_E1_001_0,1,0,1,0,0,0,1
104955_1_E1_001_12,1,0,1,0,0,0,1
104955_1_E1_001_16,1,0,1,0,0,0,1
104955_1_E1_001_21,1,0,1,0,0,0,1
104955_1_E1_001_5,1,0,1,0,0,0,1
105426_1_001_0,0,1,0,0,0,0,0
105426_1_001_10,0,1,0,0,0,0,0
105426_1_001_11,0,1,0,0,0,0,0
105426_1_001_13,0,1,0,0,0,0,0
105426_1_001_20,0,1,0,0,0,0,0
105426_1_001_4,0,1,0,0,0,0,0
105471_4_001_11,0,1,1,0,0,0,1
105471_4_001_13,0,1,1,0,0,0,1
105616_1_E1_001_15,1,0,0,0,0,0,0
105616_1_E1_001_22,1,0,0,0,0,0,0
105616_1_E1_001_4,1,0,0,0,0,0,0
105616_2_001_1,0,0,1,0,0,0,0
105616_2_001_10,0,0,1,0,0,0,0
105616_2_001_20,0,0,1,0,0,0,0
105616_2_001_8,0,0,1,0,0,0,0
10562_M4_g1_3_data.0001_12,1,1,1,0,0,0,0
10562_M4_g1_3_data.0001_13,1,1,1,0,0,0,0
10562_M4_g1_3_data.0001_15,1,1,1,0,0,0,0
10562_M4_g1_3_data.0001_20,1,1,1,0,0,0,0
10562_M4_g1_3_data.0001_4,1,1,1,0,0,0,0
10562_M4_g1_3_data.0001_6,1,1,1,0,0,0,0
105648_1_E1_001_1,1,0,1,0,0,0,1
105648_1_E1_001_19,1,0,1,0,0,0,1
105648_1_E1_001_5,1,0,1,0,0,0,1
105648_1_E1_001_7,1,0,1,0,0,0,1
105648_1_E1_001_9,1,0,1,0,0,0,1
105648_2_001_1,1,0,1,0,0,0,1
105648_2_001_16,1,0,1,0,0,0,1
105648_2_001_17,1,0,1,0,0,0,1
105648_2_001_23,1,0,1,0,0,0,1
105648_2_001_3,1,0,1,0,0,0,1
105648_2_001_6,1,0,1,0,0,0,1
105648_2_001_7,1,0,1,0,0,0,1
105718_2_E1_001_1,1,0,1,0,0,0,0
105718_2_E1_001_21,1,0,1,0,0,0,0
105718_2_E1_001_23,1,0,1,0,0,0,0
105718_2_E1_001_4,1,0,1,0,0,0,0
105718_2_E1_001_9,1,0,1,0,0,0,0
105762_1_E2_001_0,1,0,1,0,0,0,1
105762_1_E2_001_10,1,0,1,0,0,0,1
105762_1_E2_001_11,1,0,1,0,0,0,1
105762_1_E2_001_14,1,0,1,0,0,0,1
105762_1_E2_001_17,1,0,1,0,0,0,1
105762_1_E2_001_18,1,0,1,0,0,0,1
105762_1_E2_001_20,1,0,1,0,0,0,1
105762_1_E2_001_21,1,0,1,0,0,0,1
105762_1_E2_001_3,1,0,1,0,0,0,1
105762_1_E2_001_4,1,0,1,0,0,0,1
105762_1_E2_001_7,1,0,1,0,0,0,1
105824_1_E2_001_14,1,0,1,0,0,0,1
105824_1_E2_001_15,1,0,1,0,0,0,1
105824_1_E2_001_20,1,0,1,0,0,0,1
105824_1_E2_001_23,1,0,1,0,0,0,1
105824_1_E2_001_3,1,0,1,0,0,0,1
105824_1_E2_001_4,1,0,1,0,0,0,1
105824_1_E2_001_5,1,0,1,0,0,0,1
105824_2_001_15,1,0,1,0,0,0,1
105824_2_001_18,1,0,1,0,0,0,1
105824_2_001_20,1,0,1,0,0,0,1
105824_2_001_21,1,0,1,0,0,0,1
105824_2_001_4,1,0,1,0,0,0,1
105824_2_001_7,1,0,1,0,0,0,1
105824_2_001_9,1,0,1,0,0,0,1
10584_4_001_1,0,1,0,0,0,0,0
10584_4_001_11,0,1,0,0,0,0,0
10584_4_001_16,0,1,0,0,0,0,0
10584_4_001_22,0,1,0,0,0,0,0
10584_4_001_23,0,1,0,0,0,0,0
10584_4_001_3,0,1,0,0,0,0,0
10584_4_001_8,0,1,0,0,0,0,0
106264_1_E2_001_1,1,0,1,0,0,0,0
106264_1_E2_001_13,1,0,1,0,0,0,0
106264_1_E2_001_15,1,0,1,0,0,0,0
106264_1_E2_001_5,1,0,1,0,0,0,0
106264_2_001_15,1,0,1,0,0,0,0
106264_2_001_20,1,0,1,0,0,0,0
106264_2_001_7,1,0,1,0,0,0,0
10641_3_E2_001_16,1,0,0,0,0,0,0
10641_3_E2_001_18,1,0,0,0,0,0,0
10641_3_E2_001_2,1,0,0,0,0,0,0
10641_3_E2_001_20,1,0,0,0,0,0,0
10641_3_E2_001_22,1,0,0,0,0,0,0
106568_1_E2_001_11,1,0,1,0,0,0,0
106568_1_E2_001_19,1,0,1,0,0,0,0
106568_1_E2_001_20,1,0,1,0,0,0,0
106568_1_E2_001_4,1,0,1,0,0,0,0
106568_1_E2_001_9,1,0,1,0,0,0,0
106730_1_E2_001_11,1,1,0,0,0,0,1
106730_1_E2_001_15,1,1,0,0,0,0,1
106730_1_E2_001_18,1,1,0,0,0,0,1
106730_1_E2_001_2,1,1,0,0,0,0,1
106730_1_E2_001_22,1,1,0,0,0,0,1
106817_1_E1_001_1,1,0,1,0,0,1,1
106817_1_E1_001_12,1,0,1,0,0,1,1
106817_1_E1_001_20,1,0,1,0,0,1,1
106817_1_E1_001_7,1,0,1,0,0,1,1
106817_1_E1_001_8,1,0,1,0,0,1,1
10690_1_E2_001_1,1,0,1,0,0,0,0
10690_1_E2_001_12,1,0,1,0,0,0,0
10690_1_E2_001_17,1,0,1,0,0,0,0
10690_1_E2_001_19,1,0,1,0,0,0,0
10690_1_E2_001_21,1,0,1,0,0,0,0
10690_1_E2_001_22,1,0,1,0,0,0,0
10690_1_E2_001_3,1,0,1,0,0,0,0
106933_1_E2_001_19,0,1,0,1,0,0,0
106933_1_E2_001_2,0,1,0,1,0,0,0
106933_1_E2_001_20,0,1,0,1,0,0,0
106933_1_E2_001_21,0,1,0,1,0,0,0
106933_1_E2_001_6,0,1,0,1,0,0,0
106933_2_001_0,0,1,1,0,0,0,0
106933_2_001_1,0,1,1,0,0,0,0
106933_2_001_12,0,1,1,0,0,0,0
106933_2_001_17,0,1,1,0,0,0,0
106933_2_001_19,0,1,1,0,0,0,0
106933_2_001_22,0,1,1,0,0,0,0
106933_2_001_23,0,1,1,0,0,0,0
106933_2_001_6,0,1,1,0,0,0,0
106933_2_001_9,0,1,1,0,0,0,0
106933_3_001_11,0,1,0,0,0,0,0
106933_3_001_13,0,1,0,0,0,0,0
106933_3_001_15,0,1,0,0,0,0,0
106933_3_001_17,0,1,0,0,0,0,0
107059_1_E1_001_0,0,0,1,0,0,0,0
107059_1_E1_001_15,0,0,1,0,0,0,0
107059_1_E1_001_16,0,0,1,0,0,0,0
107059_1_E1_001_2,0,0,1,0,0,0,0
107066_1_E2_001_14,0,1,1,0,0,0,1
107066_1_E2_001_18,0,1,1,0,0,0,1
107066_1_E2_001_19,0,1,1,0,0,0,1
107066_1_E2_001_4,0,1,1,0,0,0,1
107066_1_E2_001_9,0,1,1,0,0,0,1
107112_1_001_0,1,0,1,0,0,0,0
107112_1_001_11,1,0,1,0,0,0,0
107112_1_001_12,1,0,1,0,0,0,0
107112_1_001_17,1,0,1,0,0,0,0
107112_1_001_21,1,0,1,0,0,0,0
107112_1_001_22,1,0,1,0,0,0,0
107112_1_001_3,1,0,1,0,0,0,0
107112_1_001_5,1,0,1,0,0,0,0
107112_1_001_9,1,0,1,0,0,0,0
107112_2_E2_001_0,1,0,1,0,0,0,0
107112_2_E2_001_1,1,0,1,0,0,0,0
107112_2_E2_001_10,1,0,1,0,0,0,0
107112_2_E2_001_18,1,0,1,0,0,0,0
107112_2_E2_001_6,1,0,1,0,0,0,0
107325_2_001_13,1,1,1,0,0,0,1
107325_2_001_15,1,1,1,0,0,0,1
107325_2_001_20,1,1,1,0,0,0,1
107325_2_001_8,1,1,1,0,0,0,1
107366_1_E1_001_15,1,1,1,0,0,0,0
107366_1_E1_001_17,1,1,1,0,0,0,0
107366_1_E1_001_21,1,1,1,0,0,0,0
107366_1_E1_001_3,1,1,1,0,0,0,0
107516_1_E2_001_13,1,1,1,0,0,0,1
107516_1_E2_001_16,1,1,1,0,0,0,1
107516_1_E2_001_17,1,1,1,0,0,0,1
107516_1_E2_001_18,1,1,1,0,0,0,1
107586_1_001_11,0,1,0,0,0,0,1
107586_1_001_12,0,1,0,0,0,0,1
107586_1_001_14,0,1,0,0,0,0,1
107586_1_001_18,0,1,0,0,0,0,1
107586_1_001_19,0,1,0,0,0,0,1
107586_1_001_20,0,1,0,0,0,0,1
107586_1_001_22,0,1,0,0,0,0,1
107586_Zn_1_001_10,1,1,1,0,0,0,0
107586_Zn_1_001_11,1,1,1,0,0,0,0
107586_Zn_1_001_20,1,1,1,0,0,0,0
107586_Zn_1_001_8,1,1,1,0,0,0,0
107623_1_E2_001_11,0,1,1,0,0,0,0
107623_1_E2_001_12,0,1,1,0,0,0,0
107623_1_E2_001_13,0,1,1,0,0,0,0
107623_1_E2_001_18,0,1,1,0,0,0,0
107623_1_E2_001_4,0,1,1,0,0,0,0
107623_1_E2_001_6,0,1,1,0,0,0,0
107632_2_001_14,1,1,0,0,0,0,0
107632_2_001_17,1,1,0,0,0,0,0
107632_2_001_23,1,1,0,0,0,0,0
107632_2_001_8,1,1,0,0,0,0,0
107632_2_001_9,1,1,0,0,0,0,0
107767_1_E2_001_12,1,0,1,0,0,0,1
107767_1_E2_001_14,1,0,1,0,0,0,1
107767_1_E2_001_22,1,0,1,0,0,0,1
107767_1_E2_001_9,1,0,1,0,0,0,1
107810_1_E1_001_12,1,0,1,0,0,0,1
107810_1_E1_001_14,1,0,1,0,0,0,1
107810_1_E1_001_18,1,0,1,0,0,0,1
107810_1_E1_001_22,1,0,1,0,0,0,1
107810_1_E1_001_3,1,0,1,0,0,0,1
108263_2_001_12,1,1,0,0,0,0,0
108263_2_001_16,1,1,0,0,0,0,0
108263_2_001_20,1,1,0,0,0,0,0
108263_2_001_4,1,1,0,0,0,0,0
108263_2_001_7,1,1,0,0,0,0,0
108263_2_001_9,1,1,0,0,0,0,0
108276_1_001_12,0,1,0,0,0,0,0
108276_1_001_23,0,1,0,0,0,0,0
108484_2_001_11,1,1,1,0,0,0,1
108484_2_001_4,1,1,1,0,0,0,1
10849_1_E2_001_1,0,0,0,0,0,0,0
10849_1_E2_001_15,0,0,0,0,0,0,0
10849_1_E2_001_18,0,0,0,0,0,0,0
10849_1_E2_001_22,0,0,0,0,0,0,0
10849_1_E2_001_5,0,0,0,0,0,0,0
10849_1_E2_001_9,0,0,0,0,0,0,0
10863_2_E1_001_0,1,0,0,0,0,1,0
10863_2_E1_001_1,1,0,0,0,0,1,0
10863_2_E1_001_11,1,0,0,0,0,1,0
10863_2_E1_001_14,1,0,0,0,0,1,0
10863_2_E1_001_15,1,0,0,0,0,1,0
10863_2_E1_001_18,1,0,0,0,0,1,0
10863_2_E1_001_22,1,0,0,0,0,1,0
10863_2_E1_001_8,1,0,0,0,0,1,0
10863_2_E1_001_9,1,0,0,0,0,1,0
108765_1_001_0,1,1,1,0,0,0,0
108765_1_001_1,1,1,1,0,0,0,0
108765_1_001_13,1,1,1,0,0,0,0
108765_1_001_17,1,1,1,0,0,0,0
108765_1_001_21,1,1,1,0,0,0,0
108765_1_001_3,1,1,1,0,0,0,0
108765_1_001_7,1,1,1,0,0,0,0
108765_1_001_8,1,1,1,0,0,0,0
108894_2_001_23,0,0,0,0,0,0,0
108894_2_001_3,0,0,0,0,0,0,0
108894_2_001_8,0,0,0,0,0,0,0
10911_3_001_10,1,0,1,0,0,0,0
10911_3_001_11,1,0,1,0,0,0,0
10911_3_001_13,1,0,1,0,0,0,0
10911_3_001_18,1,0,1,0,0,0,0
10911_3_001_5,1,0,1,0,0,0,0
10911_3_001_6,1,0,1,0,0,0,0
10911_3_001_8,1,0,1,0,0,0,0
109125_1_E2_001_1,1,0,1,0,0,0,0
109125_1_E2_001_13,1,0,1,0,0,0,0
109125_1_E2_001_19,1,0,1,0,0,0,0
109125_1_E2_001_22,1,0,1,0,0,0,0
109125_1_E2_001_23,1,0,1,0,0,0,0
109125_1_E2_001_7,1,0,1,0,0,0,0
109429_M2_G5_data.0001_18,0,0,0,0,0,1,0
109429_M2_G5_data.0001_2,0,0,0,0,0,1,0
109429_M2_G5_data.0001_6,0,0,0,0,0,1,0
109533_1_E2_001_21,1,1,0,0,0,0,0
109533_1_E2_001_6,1,1,0,0,0,0,0
109533_1_E2_001_7,1,1,0,0,0,0,0
109533_1_E2_001_8,1,1,0,0,0,0,0
109942_2_001_12,0,1,0,0,0,0,0
109942_2_001_13,0,1,0,0,0,0,0
109942_2_001_18,0,1,0,0,0,0,0
109942_2_001_4,0,1,0,0,0,0,0
1100-6_B_1,0,1,0,0,0,0,0
1100-6_B_18,0,1,0,0,0,0,0
1100-6_B_4,0,1,0,0,0,0,0
1100-6_B_9,0,1,0,0,0,0,0
11014_2_001_1,1,0,1,0,0,0,0
11014_2_001_11,1,0,1,0,0,0,0
11014_2_001_12,1,0,1,0,0,0,0
11014_2_001_13,1,0,1,0,0,0,0
11014_2_001_21,1,0,1,0,0,0,0
11014_2_001_6,1,0,1,0,0,0,0
11014_2_001_9,1,0,1,0,0,0,0
11014_3_001_1,0,0,0,0,0,0,0
11014_3_001_19,0,0,0,0,0,0,0
11014_3_001_21,0,0,0,0,0,0,0
11014_3_001_23,0,0,0,0,0,0,0
11014_3_001_3,0,0,0,0,0,0,0
11014_3_001_5,0,0,0,0,0,0,0
11014_3_001_6,0,0,0,0,0,0,0
11014_3_001_7,0,0,0,0,0,0,0
11014_3_001_8,0,0,0,0,0,0,0
11014_3_001_9,0,0,0,0,0,0,0
11039_2_001_14,0,0,0,0,0,0,0
11039_2_001_16,0,0,0,0,0,0,0
11039_2_001_17,0,0,0,0,0,0,0
11039_2_001_19,0,0,0,0,0,0,0
